label,term,year,n_records
T3_darky,darky OR darkey OR darkies,1978,0
T3_darky,darky OR darkey OR darkies,1979,0
T3_darky,darky OR darkey OR darkies,1980,0
T3_darky,darky OR darkey OR darkies,1981,0
T3_darky,darky OR darkey OR darkies,1982,0
T3_darky,darky OR darkey OR darkies,1983,0
T3_darky,darky OR darkey OR darkies,1984,0
T3_darky,darky OR darkey OR darkies,1985,0
T3_darky,darky OR darkey OR darkies,1986,0
T3_darky,darky OR darkey OR darkies,1987,0
T3_darky,darky OR darkey OR darkies,1988,0
T3_darky,darky OR darkey OR darkies,1989,0
T3_darky,darky OR darkey OR darkies,1990,0
T3_darky,darky OR darkey OR darkies,1991,0
T3_darky,darky OR darkey OR darkies,1992,0
T3_darky,darky OR darkey OR darkies,1993,0
T3_darky,darky OR darkey OR darkies,1994,0
T3_darky,darky OR darkey OR darkies,1995,0
T3_darky,darky OR darkey OR darkies,1996,0
T3_darky,darky OR darkey OR darkies,1997,0
T3_darky,darky OR darkey OR darkies,1998,0
T3_darky,darky OR darkey OR darkies,1999,0
T3_darky,darky OR darkey OR darkies,2000,0
T3_darky,darky OR darkey OR darkies,2001,0
T3_darky,darky OR darkey OR darkies,2002,1
T3_darky,darky OR darkey OR darkies,2003,0
T3_darky,darky OR darkey OR darkies,2004,0
T3_darky,darky OR darkey OR darkies,2005,0
T3_darky,darky OR darkey OR darkies,2006,0
T3_darky,darky OR darkey OR darkies,2007,0
T3_darky,darky OR darkey OR darkies,2008,0
T3_darky,darky OR darkey OR darkies,2009,0
T3_darky,darky OR darkey OR darkies,2010,0
T3_darky,darky OR darkey OR darkies,2011,0
T3_darky,darky OR darkey OR darkies,2012,0
T3_darky,darky OR darkey OR darkies,2013,0
T3_darky,darky OR darkey OR darkies,2014,0
T3_darky,darky OR darkey OR darkies,2015,0
T3_darky,darky OR darkey OR darkies,2016,1
T3_darky,darky OR darkey OR darkies,2017,0
T3_darky,darky OR darkey OR darkies,2018,0
T3_darky,darky OR darkey OR darkies,2019,0
T3_darky,darky OR darkey OR darkies,2020,1
T3_darky,darky OR darkey OR darkies,2021,0
T3_darky,darky OR darkey OR darkies,2022,1
T3_darky,darky OR darkey OR darkies,2023,1
T3_darky,darky OR darkey OR darkies,2024,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1950,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1951,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1952,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1953,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1954,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1955,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1956,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1957,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1958,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1959,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1960,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1961,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1962,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1963,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1964,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1965,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1966,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1967,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1968,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1969,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1970,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1971,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1972,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1973,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1974,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1975,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1976,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1977,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1978,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1979,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1980,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1981,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1982,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1983,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1984,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1985,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1986,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1987,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1988,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1989,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1990,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1991,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1992,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1993,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1994,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1995,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1996,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1997,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1998,0
T3_n_word,"""negro slave"" OR ""negro slaves""",1999,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2000,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2001,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2002,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2003,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2004,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2005,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2006,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2007,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2008,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2009,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2010,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2011,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2012,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2013,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2014,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2015,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2016,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2017,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2018,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2019,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2020,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2021,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2022,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2023,0
T3_n_word,"""negro slave"" OR ""negro slaves""",2024,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1950,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1951,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1952,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1953,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1954,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1955,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1956,1
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1957,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1958,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1959,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1960,2
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1961,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1962,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1963,1
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1964,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1965,1
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1966,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1967,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1968,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1969,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1970,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1971,2
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1972,1
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1973,1
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1974,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1975,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1976,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1977,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1978,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1979,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1980,1
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1981,3
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1982,4
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1983,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1984,2
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1985,2
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1986,2
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1987,1
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1988,2
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1989,1
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1990,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1991,2
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1992,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1993,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1994,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1995,1
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1996,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1997,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1998,1
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",1999,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2000,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2001,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2002,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2003,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2004,1
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2005,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2006,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2007,1
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2008,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2009,1
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2010,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2011,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2012,1
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2013,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2014,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2015,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2016,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2017,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2018,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2019,1
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2020,2
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2021,1
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2022,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2023,0
T3_monster_clinical,"""congenital monster"" OR ""congenital monstrosity"" OR ""human monster"" OR ""monstrous birth"" OR ""acardiac monster""",2024,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1950,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1951,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1952,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1953,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1954,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1955,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1956,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1957,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1958,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1959,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1960,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1961,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1962,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1963,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1964,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1965,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1966,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1967,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1968,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1969,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1970,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1971,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1972,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1973,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1974,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1975,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1976,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1977,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1978,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1979,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1980,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1981,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1982,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1983,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1984,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1985,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1986,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1987,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1988,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1989,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1990,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1991,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1992,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1993,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1994,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1995,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1996,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1997,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1998,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",1999,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2000,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2001,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2002,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2003,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2004,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2005,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2006,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2007,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2008,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2009,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2010,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2011,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2012,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2013,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2014,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2015,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2016,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2017,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2018,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2019,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2020,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2021,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2022,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2023,0
T3_freak,"""freak of nature"" OR ""medical freak"" OR ""freaks of nature""",2024,0
T3_midget,midget OR midgets,1950,0
T3_midget,midget OR midgets,1951,0
T3_midget,midget OR midgets,1952,0
T3_midget,midget OR midgets,1953,0
T3_midget,midget OR midgets,1954,0
T3_midget,midget OR midgets,1955,1
T3_midget,midget OR midgets,1956,1
T3_midget,midget OR midgets,1957,3
T3_midget,midget OR midgets,1958,1
T3_midget,midget OR midgets,1959,1
T3_midget,midget OR midgets,1960,0
T3_midget,midget OR midgets,1961,0
T3_midget,midget OR midgets,1962,1
T3_midget,midget OR midgets,1963,0
T3_midget,midget OR midgets,1964,0
T3_midget,midget OR midgets,1965,2
T3_midget,midget OR midgets,1966,1
T3_midget,midget OR midgets,1967,4
T3_midget,midget OR midgets,1968,1
T3_midget,midget OR midgets,1969,2
T3_midget,midget OR midgets,1970,2
T3_midget,midget OR midgets,1971,1
T3_midget,midget OR midgets,1972,0
T3_midget,midget OR midgets,1973,0
T3_midget,midget OR midgets,1974,2
T3_midget,midget OR midgets,1975,1
T3_midget,midget OR midgets,1976,2
T3_midget,midget OR midgets,1977,2
T3_midget,midget OR midgets,1978,3
T3_midget,midget OR midgets,1979,3
T3_midget,midget OR midgets,1980,3
T3_midget,midget OR midgets,1981,4
T3_midget,midget OR midgets,1982,1
T3_midget,midget OR midgets,1983,1
T3_midget,midget OR midgets,1984,5
T3_midget,midget OR midgets,1985,4
T3_midget,midget OR midgets,1986,5
T3_midget,midget OR midgets,1987,4
T3_midget,midget OR midgets,1988,4
T3_midget,midget OR midgets,1989,2
T3_midget,midget OR midgets,1990,3
T3_midget,midget OR midgets,1991,5
T3_midget,midget OR midgets,1992,7
T3_midget,midget OR midgets,1993,5
T3_midget,midget OR midgets,1994,16
T3_midget,midget OR midgets,1995,4
T3_midget,midget OR midgets,1996,13
T3_midget,midget OR midgets,1997,7
T3_midget,midget OR midgets,1998,8
T3_midget,midget OR midgets,1999,4
T3_midget,midget OR midgets,2000,11
T3_midget,midget OR midgets,2001,5
T3_midget,midget OR midgets,2002,5
T3_midget,midget OR midgets,2003,12
T3_midget,midget OR midgets,2004,4
T3_midget,midget OR midgets,2005,7
T3_midget,midget OR midgets,2006,7
T3_midget,midget OR midgets,2007,8
T3_midget,midget OR midgets,2008,5
T3_midget,midget OR midgets,2009,10
T3_midget,midget OR midgets,2010,13
T3_midget,midget OR midgets,2011,12
T3_midget,midget OR midgets,2012,10
T3_midget,midget OR midgets,2013,18
T3_midget,midget OR midgets,2014,12
T3_midget,midget OR midgets,2015,10
T3_midget,midget OR midgets,2016,7
T3_midget,midget OR midgets,2017,7
T3_midget,midget OR midgets,2018,11
T3_midget,midget OR midgets,2019,8
T3_midget,midget OR midgets,2020,14
T3_midget,midget OR midgets,2021,12
T3_midget,midget OR midgets,2022,14
T3_midget,midget OR midgets,2023,8
T3_midget,midget OR midgets,2024,10
T3_dwarf_clinical,"dwarfism OR dwarf OR ""primordial dwarf""",1950,44
T3_dwarf_clinical,"dwarfism OR dwarf OR ""primordial dwarf""",1951,20
T3_dwarf_clinical,"dwarfism OR dwarf OR ""primordial dwarf""",1952,27
T3_dwarf_clinical,"dwarfism OR dwarf OR ""primordial dwarf""",1953,29
T3_dwarf_clinical,"dwarfism OR dwarf OR ""primordial dwarf""",1954,31
T3_dwarf_clinical,"dwarfism OR dwarf OR ""primordial dwarf""",1955,26
T3_dwarf_clinical,"dwarfism OR dwarf OR ""primordial dwarf""",1956,46
T3_dwarf_clinical,"dwarfism OR dwarf OR ""primordial dwarf""",1957,37
T3_dwarf_clinical,"dwarfism OR dwarf OR ""primordial dwarf""",1958,28
T3_dwarf_clinical,"dwarfism OR dwarf OR ""primordial dwarf""",1959,46
T3_dwarf_clinical,"dwarfism OR dwarf OR ""primordial dwarf""",1960,33
T3_dwarf_clinical,"dwarfism OR dwarf OR ""primordial dwarf""",1961,50
T3_dwarf_clinical,"dwarfism OR dwarf OR ""primordial dwarf""",1962,59
T3_dwarf_clinical,"dwarfism OR dwarf OR ""primordial dwarf""",1963,103
T3_dwarf_clinical,"dwarfism OR dwarf OR ""primordial dwarf""",1964,122
