ngram,year,frequency,shift,side
mental retardation,1992,4.297454360573799e-06,2010s_id,old
mental retardation,1993,4.1315232936350865e-06,2010s_id,old
mental retardation,1994,3.894124534699339e-06,2010s_id,old
mental retardation,1995,4.070042069245772e-06,2010s_id,old
mental retardation,1996,3.895126399151849e-06,2010s_id,old
mental retardation,1997,3.997844821156116e-06,2010s_id,old
mental retardation,1998,3.923219448066784e-06,2010s_id,old
mental retardation,1999,3.651547860087506e-06,2010s_id,old
mental retardation,2000,3.521236977579306e-06,2010s_id,old
mental retardation,2001,3.4780412461639376e-06,2010s_id,old
mental retardation,2002,3.4349113534615228e-06,2010s_id,old
mental retardation,2003,2.9255787325349614e-06,2010s_id,old
mental retardation,2004,2.883198368483497e-06,2010s_id,old
mental retardation,2005,3.013565073203134e-06,2010s_id,old
mental retardation,2006,3.2741794930360446e-06,2010s_id,old
mental retardation,2007,2.7086732349267117e-06,2010s_id,old
mental retardation,2008,2.344405913443093e-06,2010s_id,old
mental retardation,2009,1.987842761785874e-06,2010s_id,old
mental retardation,2010,1.911337173643446e-06,2010s_id,old
mental retardation,2011,1.9187751315596913e-06,2010s_id,old
mental retardation,2012,1.9201133272059995e-06,2010s_id,old
mental retardation,2013,1.7880853058760415e-06,2010s_id,old
mental retardation,2014,1.3229295556527187e-06,2010s_id,old
mental retardation,2015,1.1278976405626473e-06,2010s_id,old
mental retardation,2016,1.0747872820626725e-06,2010s_id,old
mental retardation,2017,8.340387170902019e-07,2010s_id,old
mental retardation,2018,7.365329969255541e-07,2010s_id,old
mental retardation,2019,7.565492855521327e-07,2010s_id,old
intellectual disability,1900,3.706003004477765e-10,2010s_id,new
intellectual disability,1901,1.5588478285977203e-09,2010s_id,new
intellectual disability,1902,2.4213311911047697e-10,2010s_id,new
intellectual disability,1903,2.4028440348544677e-10,2010s_id,new
intellectual disability,1904,3.4183567088064137e-10,2010s_id,new
intellectual disability,1905,2.2890668527342228e-10,2010s_id,new
intellectual disability,1906,2.541662602606465e-09,2010s_id,new
intellectual disability,1907,1.1590286508322833e-09,2010s_id,new
intellectual disability,1908,2.4312065693976592e-09,2010s_id,new
intellectual disability,1909,2.681280253380436e-09,2010s_id,new
intellectual disability,1910,2.921629049801311e-10,2010s_id,new
intellectual disability,1911,3.6489442023501795e-10,2010s_id,new
intellectual disability,1912,1.739829835756268e-09,2010s_id,new
intellectual disability,1913,2.746251004381861e-09,2010s_id,new
intellectual disability,1914,7.430382975570637e-10,2010s_id,new
intellectual disability,1915,4.790929875042593e-10,2010s_id,new
intellectual disability,1916,0.0,2010s_id,new
intellectual disability,1917,9.720826227299639e-11,2010s_id,new
intellectual disability,1918,4.346555781964412e-09,2010s_id,new
intellectual disability,1919,4.005365206172229e-10,2010s_id,new
intellectual disability,1920,1.0219559642976606e-09,2010s_id,new
intellectual disability,1921,7.650174937978704e-10,2010s_id,new
intellectual disability,1922,1.0393766403105076e-09,2010s_id,new
intellectual disability,1923,1.541713423591773e-10,2010s_id,new
intellectual disability,1924,1.8678326940690937e-09,2010s_id,new
intellectual disability,1925,1.925693160487185e-09,2010s_id,new
intellectual disability,1926,9.795599886786022e-10,2010s_id,new
intellectual disability,1927,3.2468330801727063e-10,2010s_id,new
intellectual disability,1928,4.5871162424049317e-10,2010s_id,new
intellectual disability,1929,9.139824730386437e-10,2010s_id,new
intellectual disability,1930,4.5339626497664653e-10,2010s_id,new
intellectual disability,1931,4.545528398125498e-10,2010s_id,new
intellectual disability,1932,1.5129080210840584e-09,2010s_id,new
intellectual disability,1933,1.810288807746474e-09,2010s_id,new
intellectual disability,1934,1.3956019950800425e-09,2010s_id,new
intellectual disability,1935,3.6168889550047822e-09,2010s_id,new
intellectual disability,1936,9.243220217003412e-10,2010s_id,new
intellectual disability,1937,5.97542126890005e-10,2010s_id,new
intellectual disability,1938,1.4780103807510159e-09,2010s_id,new
intellectual disability,1939,1.2533195592467905e-09,2010s_id,new
intellectual disability,1940,4.476083670379438e-10,2010s_id,new
intellectual disability,1941,2.314162195204972e-09,2010s_id,new
intellectual disability,1942,4.968876421429513e-10,2010s_id,new
intellectual disability,1943,3.4327890530150285e-10,2010s_id,new
intellectual disability,1944,7.342329799708835e-10,2010s_id,new
intellectual disability,1945,8.294154807408916e-10,2010s_id,new
intellectual disability,1946,1.8566077564230454e-09,2010s_id,new
intellectual disability,1947,1.1372072172832759e-09,2010s_id,new
intellectual disability,1948,1.498726809323614e-09,2010s_id,new
intellectual disability,1949,1.5419277105133133e-09,2010s_id,new
intellectual disability,1950,2.975291735207719e-09,2010s_id,new
intellectual disability,1951,1.3651810792936203e-09,2010s_id,new
intellectual disability,1952,3.8482168562836705e-09,2010s_id,new
intellectual disability,1953,1.576138553005535e-09,2010s_id,new
intellectual disability,1954,1.321841525125933e-09,2010s_id,new
intellectual disability,1955,3.0269583783937293e-09,2010s_id,new
intellectual disability,1956,4.1763545399753355e-10,2010s_id,new
intellectual disability,1957,2.22226193002939e-09,2010s_id,new
intellectual disability,1958,2.2191868342957832e-09,2010s_id,new
intellectual disability,1959,3.85728249341355e-09,2010s_id,new
intellectual disability,1960,1.6123053447891778e-09,2010s_id,new
intellectual disability,1961,2.0606438222436907e-09,2010s_id,new
intellectual disability,1962,3.912280457929462e-09,2010s_id,new
intellectual disability,1963,1.6216007425740031e-09,2010s_id,new
intellectual disability,1964,5.1711463722181605e-09,2010s_id,new
intellectual disability,1965,4.0764883274535535e-09,2010s_id,new
intellectual disability,1966,1.781426256508567e-09,2010s_id,new
intellectual disability,1967,1.132657324182107e-08,2010s_id,new
intellectual disability,1968,3.6993442753541217e-09,2010s_id,new
intellectual disability,1969,2.695493134252658e-09,2010s_id,new
intellectual disability,1970,2.6516317058744576e-09,2010s_id,new
intellectual disability,1971,1.4755179342240687e-08,2010s_id,new
intellectual disability,1972,1.615267475330029e-09,2010s_id,new
intellectual disability,1973,2.336847271244835e-09,2010s_id,new
intellectual disability,1974,5.786075119029732e-09,2010s_id,new
intellectual disability,1975,3.7669045938049095e-09,2010s_id,new
intellectual disability,1976,2.695097693627968e-09,2010s_id,new
intellectual disability,1977,2.551053326915742e-09,2010s_id,new
intellectual disability,1978,7.934673695864092e-09,2010s_id,new
intellectual disability,1979,2.835991292499118e-09,2010s_id,new
intellectual disability,1980,2.458819040734861e-09,2010s_id,new
intellectual disability,1981,4.726916556091476e-09,2010s_id,new
intellectual disability,1982,5.844211985878145e-09,2010s_id,new
intellectual disability,1983,5.009492341778721e-09,2010s_id,new
intellectual disability,1984,1.371676681266587e-08,2010s_id,new
intellectual disability,1985,1.0164234939824546e-08,2010s_id,new
intellectual disability,1986,2.7102496746866933e-08,2010s_id,new
intellectual disability,1987,3.440697665321735e-08,2010s_id,new
intellectual disability,1988,3.001466786917151e-08,2010s_id,new
intellectual disability,1989,3.66556611730573e-08,2010s_id,new
intellectual disability,1990,4.7653901380506625e-08,2010s_id,new
intellectual disability,1991,4.708303689981985e-08,2010s_id,new
intellectual disability,1992,9.016815952223034e-08,2010s_id,new
intellectual disability,1993,1.2000367516362687e-07,2010s_id,new
intellectual disability,1994,1.457265266791019e-07,2010s_id,new
intellectual disability,1995,1.1823581691494667e-07,2010s_id,new
intellectual disability,1996,1.8000088161662653e-07,2010s_id,new
intellectual disability,1997,1.0610754883066953e-07,2010s_id,new
intellectual disability,1998,9.33116284934643e-08,2010s_id,new
intellectual disability,1999,1.922641296933647e-07,2010s_id,new
intellectual disability,2000,1.2118533282423627e-07,2010s_id,new
intellectual disability,2001,1.6891769427651582e-07,2010s_id,new
intellectual disability,2002,1.8044053817778405e-07,2010s_id,new
intellectual disability,2003,2.0868311256805328e-07,2010s_id,new
intellectual disability,2004,2.5879841097919964e-07,2010s_id,new
intellectual disability,2005,3.162506876375204e-07,2010s_id,new
intellectual disability,2006,2.9774026982787305e-07,2010s_id,new
intellectual disability,2007,3.3526882159407023e-07,2010s_id,new
intellectual disability,2008,3.9525154360564585e-07,2010s_id,new
intellectual disability,2009,4.7188455637448e-07,2010s_id,new
intellectual disability,2010,6.072147867297595e-07,2010s_id,new
intellectual disability,2011,6.605948630888925e-07,2010s_id,new
intellectual disability,2012,6.844917694315278e-07,2010s_id,new
intellectual disability,2013,8.390687135095831e-07,2010s_id,new
intellectual disability,2014,9.79387695498879e-07,2010s_id,new
intellectual disability,2015,1.027147470356038e-06,2010s_id,new
intellectual disability,2016,1.590889065372636e-06,2010s_id,new
intellectual disability,2017,1.0574333092483457e-06,2010s_id,new
intellectual disability,2018,1.1931053280900272e-06,2010s_id,new
intellectual disability,2019,1.1752812052456818e-06,2010s_id,new
committed suicide,1900,7.871550329885402e-07,neg_suicide_phrasing,old
committed suicide,1901,9.337498525080479e-07,neg_suicide_phrasing,old
committed suicide,1902,8.003710381399021e-07,neg_suicide_phrasing,old
committed suicide,1903,8.543311786901597e-07,neg_suicide_phrasing,old
committed suicide,1904,8.957234074458142e-07,neg_suicide_phrasing,old
committed suicide,1905,8.911337278164067e-07,neg_suicide_phrasing,old
committed suicide,1906,8.092018464952999e-07,neg_suicide_phrasing,old
committed suicide,1907,8.642138984438219e-07,neg_suicide_phrasing,old
committed suicide,1908,9.035984457894664e-07,neg_suicide_phrasing,old
committed suicide,1909,7.528209939877684e-07,neg_suicide_phrasing,old
committed suicide,1910,8.205882035886014e-07,neg_suicide_phrasing,old
committed suicide,1911,7.846142052042593e-07,neg_suicide_phrasing,old
committed suicide,1912,7.591152209746044e-07,neg_suicide_phrasing,old
committed suicide,1913,6.903159567653305e-07,neg_suicide_phrasing,old
committed suicide,1914,6.574960393634921e-07,neg_suicide_phrasing,old
committed suicide,1915,7.353119497732763e-07,neg_suicide_phrasing,old
committed suicide,1916,6.571685424172635e-07,neg_suicide_phrasing,old
committed suicide,1917,5.955950037050961e-07,neg_suicide_phrasing,old
committed suicide,1918,6.393677425692301e-07,neg_suicide_phrasing,old
committed suicide,1919,5.61552194092152e-07,neg_suicide_phrasing,old
committed suicide,1920,6.115941656031909e-07,neg_suicide_phrasing,old
committed suicide,1921,6.454835152491789e-07,neg_suicide_phrasing,old
committed suicide,1922,6.138936402902417e-07,neg_suicide_phrasing,old
committed suicide,1923,6.166853552258544e-07,neg_suicide_phrasing,old
committed suicide,1924,6.109680772553583e-07,neg_suicide_phrasing,old
committed suicide,1925,6.181474689892497e-07,neg_suicide_phrasing,old
committed suicide,1926,7.206295724593303e-07,neg_suicide_phrasing,old
committed suicide,1927,6.730685008227155e-07,neg_suicide_phrasing,old
committed suicide,1928,7.895955913550523e-07,neg_suicide_phrasing,old
committed suicide,1929,6.764993711327882e-07,neg_suicide_phrasing,old
committed suicide,1930,7.201444501697685e-07,neg_suicide_phrasing,old
committed suicide,1931,7.289512462538283e-07,neg_suicide_phrasing,old
committed suicide,1932,7.087133567784676e-07,neg_suicide_phrasing,old
committed suicide,1933,7.201329039752125e-07,neg_suicide_phrasing,old
committed suicide,1934,8.637031663205619e-07,neg_suicide_phrasing,old
committed suicide,1935,7.568733323415344e-07,neg_suicide_phrasing,old
committed suicide,1936,7.60562998858294e-07,neg_suicide_phrasing,old
committed suicide,1937,7.663477800956553e-07,neg_suicide_phrasing,old
committed suicide,1938,7.401875952717241e-07,neg_suicide_phrasing,old
committed suicide,1939,6.508906058577679e-07,neg_suicide_phrasing,old
committed suicide,1940,6.902120831264735e-07,neg_suicide_phrasing,old
committed suicide,1941,6.152778914692014e-07,neg_suicide_phrasing,old
committed suicide,1942,6.751046528197246e-07,neg_suicide_phrasing,old
committed suicide,1943,7.061247170314644e-07,neg_suicide_phrasing,old
committed suicide,1944,6.160214780503992e-07,neg_suicide_phrasing,old
committed suicide,1945,6.852630948239735e-07,neg_suicide_phrasing,old
committed suicide,1946,7.05225314145963e-07,neg_suicide_phrasing,old
committed suicide,1947,6.99129724723857e-07,neg_suicide_phrasing,old
committed suicide,1948,6.528204084810252e-07,neg_suicide_phrasing,old
committed suicide,1949,6.405608040105371e-07,neg_suicide_phrasing,old
committed suicide,1950,6.404590912056918e-07,neg_suicide_phrasing,old
committed suicide,1951,5.946501381304259e-07,neg_suicide_phrasing,old
committed suicide,1952,6.167333569950806e-07,neg_suicide_phrasing,old
committed suicide,1953,6.347335039097457e-07,neg_suicide_phrasing,old
committed suicide,1954,6.804178681041329e-07,neg_suicide_phrasing,old
committed suicide,1955,6.456815074065703e-07,neg_suicide_phrasing,old
committed suicide,1956,6.140285127506639e-07,neg_suicide_phrasing,old
committed suicide,1957,6.069673695180411e-07,neg_suicide_phrasing,old
committed suicide,1958,6.80711452649696e-07,neg_suicide_phrasing,old
committed suicide,1959,6.431794421501991e-07,neg_suicide_phrasing,old
committed suicide,1960,6.859086408295134e-07,neg_suicide_phrasing,old
committed suicide,1961,7.362838747582146e-07,neg_suicide_phrasing,old
committed suicide,1962,7.435590126947389e-07,neg_suicide_phrasing,old
committed suicide,1963,6.561842842423005e-07,neg_suicide_phrasing,old
committed suicide,1964,6.789940054513499e-07,neg_suicide_phrasing,old
committed suicide,1965,6.887906514596587e-07,neg_suicide_phrasing,old
committed suicide,1966,7.22005489922628e-07,neg_suicide_phrasing,old
committed suicide,1967,7.629555738297711e-07,neg_suicide_phrasing,old
committed suicide,1968,7.66351475001148e-07,neg_suicide_phrasing,old
committed suicide,1969,7.317677439416803e-07,neg_suicide_phrasing,old
committed suicide,1970,7.3120220459022e-07,neg_suicide_phrasing,old
committed suicide,1971,6.808039957617584e-07,neg_suicide_phrasing,old
committed suicide,1972,7.904042060580263e-07,neg_suicide_phrasing,old
committed suicide,1973,7.223779525666885e-07,neg_suicide_phrasing,old
committed suicide,1974,7.284489251802029e-07,neg_suicide_phrasing,old
committed suicide,1975,6.534130543300876e-07,neg_suicide_phrasing,old
committed suicide,1976,6.473734875389603e-07,neg_suicide_phrasing,old
committed suicide,1977,6.306529406335804e-07,neg_suicide_phrasing,old
committed suicide,1978,6.316431808706113e-07,neg_suicide_phrasing,old
committed suicide,1979,6.380980189790719e-07,neg_suicide_phrasing,old
committed suicide,1980,6.783132909908562e-07,neg_suicide_phrasing,old
committed suicide,1981,6.895865227209141e-07,neg_suicide_phrasing,old
committed suicide,1982,6.946494921743207e-07,neg_suicide_phrasing,old
committed suicide,1983,7.276287207202969e-07,neg_suicide_phrasing,old
committed suicide,1984,6.86447982158056e-07,neg_suicide_phrasing,old
committed suicide,1985,7.329103933993719e-07,neg_suicide_phrasing,old
committed suicide,1986,7.719283969982726e-07,neg_suicide_phrasing,old
committed suicide,1987,8.160767472828456e-07,neg_suicide_phrasing,old
committed suicide,1988,7.928594215889095e-07,neg_suicide_phrasing,old
committed suicide,1989,8.610171323766846e-07,neg_suicide_phrasing,old
committed suicide,1990,8.685480599561479e-07,neg_suicide_phrasing,old
committed suicide,1991,8.485101934962991e-07,neg_suicide_phrasing,old
committed suicide,1992,8.690261074292827e-07,neg_suicide_phrasing,old
committed suicide,1993,8.857920925781082e-07,neg_suicide_phrasing,old
committed suicide,1994,9.390146519169806e-07,neg_suicide_phrasing,old
committed suicide,1995,8.914954799515984e-07,neg_suicide_phrasing,old
committed suicide,1996,9.843396248480907e-07,neg_suicide_phrasing,old
committed suicide,1997,1.055354017953647e-06,neg_suicide_phrasing,old
committed suicide,1998,1.1031726206076065e-06,neg_suicide_phrasing,old
committed suicide,1999,1.0753094262447305e-06,neg_suicide_phrasing,old
committed suicide,2000,1.0890194657615926e-06,neg_suicide_phrasing,old
committed suicide,2001,1.126438790858414e-06,neg_suicide_phrasing,old
committed suicide,2002,1.1526800611227905e-06,neg_suicide_phrasing,old
committed suicide,2003,1.1315062678554644e-06,neg_suicide_phrasing,old
committed suicide,2004,1.2007042261737155e-06,neg_suicide_phrasing,old
committed suicide,2005,1.225404288929255e-06,neg_suicide_phrasing,old
committed suicide,2006,1.2432565435066545e-06,neg_suicide_phrasing,old
committed suicide,2007,1.2638298657503821e-06,neg_suicide_phrasing,old
committed suicide,2008,1.2321085784694485e-06,neg_suicide_phrasing,old
committed suicide,2009,1.3589149669840372e-06,neg_suicide_phrasing,old
committed suicide,2010,1.3379181941462759e-06,neg_suicide_phrasing,old
committed suicide,2011,1.4124811125171277e-06,neg_suicide_phrasing,old
committed suicide,2012,1.2525301431570018e-06,neg_suicide_phrasing,old
committed suicide,2013,1.311735448381382e-06,neg_suicide_phrasing,old
committed suicide,2014,1.4192941373419865e-06,neg_suicide_phrasing,old
committed suicide,2015,1.4286916065753275e-06,neg_suicide_phrasing,old
committed suicide,2016,1.3930078791649092e-06,neg_suicide_phrasing,old
committed suicide,2017,1.259771153887257e-06,neg_suicide_phrasing,old
committed suicide,2018,1.2286518536741564e-06,neg_suicide_phrasing,old
committed suicide,2019,1.3177041438446058e-06,neg_suicide_phrasing,old
died by suicide,1900,1.1313243591937194e-08,neg_suicide_phrasing,new
died by suicide,1901,1.2626717768582374e-08,neg_suicide_phrasing,new
died by suicide,1902,9.689797852985294e-09,neg_suicide_phrasing,new
died by suicide,1903,1.492631918065257e-08,neg_suicide_phrasing,new
died by suicide,1904,1.307529248761874e-08,neg_suicide_phrasing,new
died by suicide,1905,1.4824947935920818e-08,neg_suicide_phrasing,new
died by suicide,1906,1.4058326058830062e-08,neg_suicide_phrasing,new
died by suicide,1907,6.99149933086618e-09,neg_suicide_phrasing,new
died by suicide,1908,1.5262108764291238e-08,neg_suicide_phrasing,new
died by suicide,1909,9.231416742139231e-09,neg_suicide_phrasing,new
died by suicide,1910,1.0357672775018756e-08,neg_suicide_phrasing,new
died by suicide,1911,6.340697744633417e-09,neg_suicide_phrasing,new
died by suicide,1912,5.6915567883675244e-09,neg_suicide_phrasing,new
died by suicide,1913,5.495782051667675e-09,neg_suicide_phrasing,new
died by suicide,1914,9.295324746028122e-09,neg_suicide_phrasing,new
died by suicide,1915,1.2107850409781573e-08,neg_suicide_phrasing,new
died by suicide,1916,5.704869465716911e-09,neg_suicide_phrasing,new
died by suicide,1917,7.469026098994025e-09,neg_suicide_phrasing,new
died by suicide,1918,8.25625864897539e-09,neg_suicide_phrasing,new
died by suicide,1919,4.319884450154632e-09,neg_suicide_phrasing,new
died by suicide,1920,9.189452754299055e-09,neg_suicide_phrasing,new
died by suicide,1921,7.0463172796575435e-09,neg_suicide_phrasing,new
died by suicide,1922,4.077049135797761e-09,neg_suicide_phrasing,new
died by suicide,1923,5.35958211145271e-09,neg_suicide_phrasing,new
died by suicide,1924,4.722750190921943e-09,neg_suicide_phrasing,new
died by suicide,1925,7.269540081011883e-09,neg_suicide_phrasing,new
died by suicide,1926,4.296852651464178e-09,neg_suicide_phrasing,new
died by suicide,1927,7.35088079295565e-09,neg_suicide_phrasing,new
died by suicide,1928,6.763521298580599e-09,neg_suicide_phrasing,new
died by suicide,1929,7.381194044864259e-09,neg_suicide_phrasing,new
died by suicide,1930,6.366746241326382e-09,neg_suicide_phrasing,new
died by suicide,1931,4.470659398236876e-09,neg_suicide_phrasing,new
died by suicide,1932,5.310017314741344e-09,neg_suicide_phrasing,new
died by suicide,1933,1.7153257703128588e-09,neg_suicide_phrasing,new
died by suicide,1934,5.50893219930515e-10,neg_suicide_phrasing,new
died by suicide,1935,1.2578206920466073e-08,neg_suicide_phrasing,new
died by suicide,1936,7.621995479212273e-09,neg_suicide_phrasing,new
died by suicide,1937,7.077380459463711e-09,neg_suicide_phrasing,new
died by suicide,1938,6.533365903838018e-09,neg_suicide_phrasing,new
died by suicide,1939,7.328101236936391e-09,neg_suicide_phrasing,new
died by suicide,1940,4.712907758497309e-09,neg_suicide_phrasing,new
died by suicide,1941,6.2428959779481374e-09,neg_suicide_phrasing,new
died by suicide,1942,4.879228812648684e-09,neg_suicide_phrasing,new
died by suicide,1943,4.8749266151615345e-09,neg_suicide_phrasing,new
died by suicide,1944,3.667949860508557e-09,neg_suicide_phrasing,new
died by suicide,1945,3.6614826726122374e-09,neg_suicide_phrasing,new
died by suicide,1946,3.3038121821649113e-09,neg_suicide_phrasing,new
died by suicide,1947,2.3903865553620562e-09,neg_suicide_phrasing,new
died by suicide,1948,2.8904907356519516e-09,neg_suicide_phrasing,new
died by suicide,1949,4.9809792956878596e-09,neg_suicide_phrasing,new
died by suicide,1950,4.98364990941802e-09,neg_suicide_phrasing,new
died by suicide,1951,2.51370005366347e-09,neg_suicide_phrasing,new
died by suicide,1952,5.356941140677307e-09,neg_suicide_phrasing,new
died by suicide,1953,4.974472722629741e-09,neg_suicide_phrasing,new
died by suicide,1954,2.3168738039203163e-09,neg_suicide_phrasing,new
died by suicide,1955,3.403416881653243e-09,neg_suicide_phrasing,new
died by suicide,1956,4.722460200667911e-09,neg_suicide_phrasing,new
died by suicide,1957,5.0805843976320375e-09,neg_suicide_phrasing,new
died by suicide,1958,2.942333265920638e-09,neg_suicide_phrasing,new
died by suicide,1959,3.9595935419356465e-09,neg_suicide_phrasing,new
died by suicide,1960,4.549510088103226e-09,neg_suicide_phrasing,new
died by suicide,1961,3.9156946990415165e-09,neg_suicide_phrasing,new
died by suicide,1962,2.9251302074984054e-09,neg_suicide_phrasing,new
died by suicide,1963,4.224556440779459e-09,neg_suicide_phrasing,new
died by suicide,1964,5.200072816791135e-09,neg_suicide_phrasing,new
died by suicide,1965,5.070272729446046e-09,neg_suicide_phrasing,new
died by suicide,1966,4.090292791969485e-09,neg_suicide_phrasing,new
died by suicide,1967,5.225113036688711e-09,neg_suicide_phrasing,new
died by suicide,1968,6.849318223700607e-09,neg_suicide_phrasing,new
died by suicide,1969,5.170325792502872e-09,neg_suicide_phrasing,new
died by suicide,1970,4.519630891763882e-09,neg_suicide_phrasing,new
died by suicide,1971,5.579621306650573e-09,neg_suicide_phrasing,new
died by suicide,1972,5.2784086546076026e-09,neg_suicide_phrasing,new
died by suicide,1973,5.7089503124885255e-09,neg_suicide_phrasing,new
died by suicide,1974,4.5112539259761775e-09,neg_suicide_phrasing,new
died by suicide,1975,6.1476795321091515e-09,neg_suicide_phrasing,new
died by suicide,1976,2.88893399480461e-09,neg_suicide_phrasing,new
died by suicide,1977,5.931382260349061e-09,neg_suicide_phrasing,new
died by suicide,1978,4.087188004708864e-09,neg_suicide_phrasing,new
died by suicide,1979,3.994106378968354e-09,neg_suicide_phrasing,new
died by suicide,1980,3.5958321181750463e-09,neg_suicide_phrasing,new
died by suicide,1981,2.85597509183666e-09,neg_suicide_phrasing,new
died by suicide,1982,4.779088097484063e-09,neg_suicide_phrasing,new
died by suicide,1983,6.8023661217719855e-09,neg_suicide_phrasing,new
died by suicide,1984,5.28745043582024e-09,neg_suicide_phrasing,new
died by suicide,1985,4.513600347644253e-09,neg_suicide_phrasing,new
died by suicide,1986,5.285389216569403e-09,neg_suicide_phrasing,new
died by suicide,1987,5.762865254443916e-09,neg_suicide_phrasing,new
died by suicide,1988,4.962575239630951e-09,neg_suicide_phrasing,new
died by suicide,1989,6.867103732877133e-09,neg_suicide_phrasing,new
died by suicide,1990,6.132407855824473e-09,neg_suicide_phrasing,new
died by suicide,1991,4.900506722638198e-09,neg_suicide_phrasing,new
died by suicide,1992,8.89373948445571e-09,neg_suicide_phrasing,new
died by suicide,1993,7.9223799881456e-09,neg_suicide_phrasing,new
died by suicide,1994,6.299928464320592e-09,neg_suicide_phrasing,new
died by suicide,1995,7.170363955366632e-09,neg_suicide_phrasing,new
died by suicide,1996,9.017903368491176e-09,neg_suicide_phrasing,new
died by suicide,1997,8.102899684558906e-09,neg_suicide_phrasing,new
died by suicide,1998,7.51126660522572e-09,neg_suicide_phrasing,new
died by suicide,1999,7.455312617254961e-09,neg_suicide_phrasing,new
died by suicide,2000,8.134069508225483e-09,neg_suicide_phrasing,new
died by suicide,2001,1.2901799482933907e-08,neg_suicide_phrasing,new
died by suicide,2002,1.006011774579152e-08,neg_suicide_phrasing,new
died by suicide,2003,1.1703735744439392e-08,neg_suicide_phrasing,new
died by suicide,2004,2.3994693870710293e-08,neg_suicide_phrasing,new
died by suicide,2005,1.5745968640068497e-08,neg_suicide_phrasing,new
died by suicide,2006,1.9425544478535173e-08,neg_suicide_phrasing,new
died by suicide,2007,2.094821325779317e-08,neg_suicide_phrasing,new
died by suicide,2008,1.641623346981813e-08,neg_suicide_phrasing,new
died by suicide,2009,2.2732410068920794e-08,neg_suicide_phrasing,new
died by suicide,2010,2.4345442842244047e-08,neg_suicide_phrasing,new
died by suicide,2011,2.5407764846913095e-08,neg_suicide_phrasing,new
died by suicide,2012,2.5730107724997175e-08,neg_suicide_phrasing,new
died by suicide,2013,2.447331136704034e-08,neg_suicide_phrasing,new
died by suicide,2014,2.9279598738607415e-08,neg_suicide_phrasing,new
died by suicide,2015,3.053864558455466e-08,neg_suicide_phrasing,new
died by suicide,2016,3.352415683249843e-08,neg_suicide_phrasing,new
died by suicide,2017,4.1789418224469355e-08,neg_suicide_phrasing,new
died by suicide,2018,4.1131903130015024e-08,neg_suicide_phrasing,new
died by suicide,2019,5.734650532218666e-08,neg_suicide_phrasing,new
