label,year,sense,n_records
T2_hysteria,1964,mass_collective,2
T2_hysteria,1965,mass_collective,2
T2_hysteria,1966,mass_collective,1
T2_hysteria,1967,mass_collective,1
T2_hysteria,1968,mass_collective,2
T2_hysteria,1969,mass_collective,0
T2_hysteria,1970,mass_collective,2
T2_hysteria,1971,mass_collective,0
T2_hysteria,1972,mass_collective,0
T2_hysteria,1973,mass_collective,3
T2_hysteria,1974,mass_collective,3
T2_hysteria,1975,mass_collective,3
T2_hysteria,1976,mass_collective,4
T2_hysteria,1977,mass_collective,1
T2_hysteria,1978,mass_collective,0
T2_hysteria,1979,mass_collective,3
T2_hysteria,1980,mass_collective,2
T2_hysteria,1981,mass_collective,3
T2_hysteria,1982,mass_collective,3
T2_hysteria,1983,mass_collective,5
T2_hysteria,1984,mass_collective,5
T2_hysteria,1985,mass_collective,3
T2_hysteria,1986,mass_collective,1
T2_hysteria,1987,mass_collective,2
T2_hysteria,1988,mass_collective,3
T2_hysteria,1989,mass_collective,2
T2_hysteria,1990,mass_collective,6
T2_hysteria,1991,mass_collective,3
T2_hysteria,1992,mass_collective,4
T2_hysteria,1993,mass_collective,5
T2_hysteria,1994,mass_collective,5
T2_hysteria,1995,mass_collective,1
T2_hysteria,1996,mass_collective,3
T2_hysteria,1997,mass_collective,6
T2_hysteria,1998,mass_collective,2
T2_hysteria,1999,mass_collective,4
T2_hysteria,2000,mass_collective,3
T2_hysteria,2001,mass_collective,3
T2_hysteria,2002,mass_collective,3
T2_hysteria,2003,mass_collective,3
T2_hysteria,2004,mass_collective,4
T2_hysteria,2005,mass_collective,2
T2_hysteria,2006,mass_collective,1
T2_hysteria,2007,mass_collective,3
T2_hysteria,2008,mass_collective,0
T2_hysteria,2009,mass_collective,2
T2_hysteria,2010,mass_collective,1
T2_hysteria,2011,mass_collective,6
T2_hysteria,2012,mass_collective,1
T2_hysteria,2013,mass_collective,2
T2_hysteria,2014,mass_collective,2
T2_hysteria,2015,mass_collective,2
T2_hysteria,2016,mass_collective,2
T2_hysteria,2017,mass_collective,4
T2_hysteria,2018,mass_collective,2
T2_hysteria,2019,mass_collective,0
T2_hysteria,2020,mass_collective,5
T2_hysteria,2021,mass_collective,5
T2_hysteria,2022,mass_collective,6
T2_hysteria,2023,mass_collective,4
T2_hysteria,2024,mass_collective,2
T2_hysteria,1950,pre_freudian_clinical,1
T2_hysteria,1951,pre_freudian_clinical,3
T2_hysteria,1952,pre_freudian_clinical,1
T2_hysteria,1953,pre_freudian_clinical,4
T2_hysteria,1954,pre_freudian_clinical,1
T2_hysteria,1955,pre_freudian_clinical,4
T2_hysteria,1956,pre_freudian_clinical,1
T2_hysteria,1957,pre_freudian_clinical,2
T2_hysteria,1958,pre_freudian_clinical,6
T2_hysteria,1959,pre_freudian_clinical,2
T2_hysteria,1960,pre_freudian_clinical,0
T2_hysteria,1961,pre_freudian_clinical,1
T2_hysteria,1962,pre_freudian_clinical,1
T2_hysteria,1963,pre_freudian_clinical,0
T2_hysteria,1964,pre_freudian_clinical,1
T2_hysteria,1965,pre_freudian_clinical,2
T2_hysteria,1966,pre_freudian_clinical,1
T2_hysteria,1967,pre_freudian_clinical,2
T2_hysteria,1968,pre_freudian_clinical,1
T2_hysteria,1969,pre_freudian_clinical,1
T2_hysteria,1970,pre_freudian_clinical,4
T2_hysteria,1971,pre_freudian_clinical,2
T2_hysteria,1972,pre_freudian_clinical,2
T2_hysteria,1973,pre_freudian_clinical,3
T2_hysteria,1974,pre_freudian_clinical,1
T2_hysteria,1975,pre_freudian_clinical,5
T2_hysteria,1976,pre_freudian_clinical,4
T2_hysteria,1977,pre_freudian_clinical,5
T2_hysteria,1978,pre_freudian_clinical,2
T2_hysteria,1979,pre_freudian_clinical,7
T2_hysteria,1980,pre_freudian_clinical,3
T2_hysteria,1981,pre_freudian_clinical,5
T2_hysteria,1982,pre_freudian_clinical,10
T2_hysteria,1983,pre_freudian_clinical,7
T2_hysteria,1984,pre_freudian_clinical,4
T2_hysteria,1985,pre_freudian_clinical,9
T2_hysteria,1986,pre_freudian_clinical,5
T2_hysteria,1987,pre_freudian_clinical,5
T2_hysteria,1988,pre_freudian_clinical,10
T2_hysteria,1989,pre_freudian_clinical,5
T2_hysteria,1990,pre_freudian_clinical,7
T2_hysteria,1991,pre_freudian_clinical,3
T2_hysteria,1992,pre_freudian_clinical,5
T2_hysteria,1993,pre_freudian_clinical,6
T2_hysteria,1994,pre_freudian_clinical,15
T2_hysteria,1995,pre_freudian_clinical,8
T2_hysteria,1996,pre_freudian_clinical,7
T2_hysteria,1997,pre_freudian_clinical,6
T2_hysteria,1998,pre_freudian_clinical,4
T2_hysteria,1999,pre_freudian_clinical,8
T2_hysteria,2000,pre_freudian_clinical,5
T2_hysteria,2001,pre_freudian_clinical,5
T2_hysteria,2002,pre_freudian_clinical,3
T2_hysteria,2003,pre_freudian_clinical,8
T2_hysteria,2004,pre_freudian_clinical,10
T2_hysteria,2005,pre_freudian_clinical,6
T2_hysteria,2006,pre_freudian_clinical,6
T2_hysteria,2007,pre_freudian_clinical,7
T2_hysteria,2008,pre_freudian_clinical,4
T2_hysteria,2009,pre_freudian_clinical,14
T2_hysteria,2010,pre_freudian_clinical,19
T2_hysteria,2011,pre_freudian_clinical,9
T2_hysteria,2012,pre_freudian_clinical,10
T2_hysteria,2013,pre_freudian_clinical,10
T2_hysteria,2014,pre_freudian_clinical,25
T2_hysteria,2015,pre_freudian_clinical,8
T2_hysteria,2016,pre_freudian_clinical,5
T2_hysteria,2017,pre_freudian_clinical,6
T2_hysteria,2018,pre_freudian_clinical,4
T2_hysteria,2019,pre_freudian_clinical,2
T2_hysteria,2020,pre_freudian_clinical,6
T2_hysteria,2021,pre_freudian_clinical,9
T2_hysteria,2022,pre_freudian_clinical,6
T2_hysteria,2023,pre_freudian_clinical,3
T2_hysteria,2024,pre_freudian_clinical,15
T2_hysteria,1950,psychoanalytic_freud,0
T2_hysteria,1951,psychoanalytic_freud,0
T2_hysteria,1952,psychoanalytic_freud,0
T2_hysteria,1953,psychoanalytic_freud,1
T2_hysteria,1954,psychoanalytic_freud,0
T2_hysteria,1955,psychoanalytic_freud,0
T2_hysteria,1956,psychoanalytic_freud,0
T2_hysteria,1957,psychoanalytic_freud,1
T2_hysteria,1958,psychoanalytic_freud,0
T2_hysteria,1959,psychoanalytic_freud,0
T2_hysteria,1960,psychoanalytic_freud,0
T2_hysteria,1961,psychoanalytic_freud,1
T2_hysteria,1962,psychoanalytic_freud,0
T2_hysteria,1963,psychoanalytic_freud,0
T2_hysteria,1964,psychoanalytic_freud,1
T2_hysteria,1965,psychoanalytic_freud,0
T2_hysteria,1966,psychoanalytic_freud,0
T2_hysteria,1967,psychoanalytic_freud,0
T2_hysteria,1968,psychoanalytic_freud,0
T2_hysteria,1969,psychoanalytic_freud,1
T2_hysteria,1970,psychoanalytic_freud,1
T2_hysteria,1971,psychoanalytic_freud,1
T2_hysteria,1972,psychoanalytic_freud,1
T2_hysteria,1973,psychoanalytic_freud,0
T2_hysteria,1974,psychoanalytic_freud,1
T2_hysteria,1975,psychoanalytic_freud,4
T2_hysteria,1976,psychoanalytic_freud,5
T2_hysteria,1977,psychoanalytic_freud,3
T2_hysteria,1978,psychoanalytic_freud,2
T2_hysteria,1979,psychoanalytic_freud,8
T2_hysteria,1980,psychoanalytic_freud,5
T2_hysteria,1981,psychoanalytic_freud,4
T2_hysteria,1982,psychoanalytic_freud,9
T2_hysteria,1983,psychoanalytic_freud,4
T2_hysteria,1984,psychoanalytic_freud,8
T2_hysteria,1985,psychoanalytic_freud,2
T2_hysteria,1986,psychoanalytic_freud,5
T2_hysteria,1987,psychoanalytic_freud,3
T2_hysteria,1988,psychoanalytic_freud,2
T2_hysteria,1989,psychoanalytic_freud,2
T2_hysteria,1990,psychoanalytic_freud,6
T2_hysteria,1991,psychoanalytic_freud,1
T2_hysteria,1992,psychoanalytic_freud,6
T2_hysteria,1993,psychoanalytic_freud,2
T2_hysteria,1994,psychoanalytic_freud,2
T2_hysteria,1995,psychoanalytic_freud,6
T2_hysteria,1996,psychoanalytic_freud,4
T2_hysteria,1997,psychoanalytic_freud,5
T2_hysteria,1998,psychoanalytic_freud,0
T2_hysteria,1999,psychoanalytic_freud,6
T2_hysteria,2000,psychoanalytic_freud,3
T2_hysteria,2001,psychoanalytic_freud,2
T2_hysteria,2002,psychoanalytic_freud,3
T2_hysteria,2003,psychoanalytic_freud,4
T2_hysteria,2004,psychoanalytic_freud,2
T2_hysteria,2005,psychoanalytic_freud,2
T2_hysteria,2006,psychoanalytic_freud,1
T2_hysteria,2007,psychoanalytic_freud,1
T2_hysteria,2008,psychoanalytic_freud,2
T2_hysteria,2009,psychoanalytic_freud,5
T2_hysteria,2010,psychoanalytic_freud,3
T2_hysteria,2011,psychoanalytic_freud,2
T2_hysteria,2012,psychoanalytic_freud,2
T2_hysteria,2013,psychoanalytic_freud,2
T2_hysteria,2014,psychoanalytic_freud,1
T2_hysteria,2015,psychoanalytic_freud,1
T2_hysteria,2016,psychoanalytic_freud,5
T2_hysteria,2017,psychoanalytic_freud,1
T2_hysteria,2018,psychoanalytic_freud,3
T2_hysteria,2019,psychoanalytic_freud,3
T2_hysteria,2020,psychoanalytic_freud,3
T2_hysteria,2021,psychoanalytic_freud,0
T2_hysteria,2022,psychoanalytic_freud,2
T2_hysteria,2023,psychoanalytic_freud,3
T2_hysteria,2024,psychoanalytic_freud,3
T2_hysteria,1950,unknown,23
T2_hysteria,1951,unknown,34
T2_hysteria,1952,unknown,40
T2_hysteria,1953,unknown,46
T2_hysteria,1954,unknown,26
T2_hysteria,1955,unknown,42
T2_hysteria,1956,unknown,28
T2_hysteria,1957,unknown,19
T2_hysteria,1958,unknown,31
T2_hysteria,1959,unknown,31
T2_hysteria,1960,unknown,24
T2_hysteria,1961,unknown,29
T2_hysteria,1962,unknown,36
T2_hysteria,1963,unknown,84
T2_hysteria,1964,unknown,112
T2_hysteria,1965,unknown,61
T2_hysteria,1966,unknown,30
T2_hysteria,1967,unknown,27
T2_hysteria,1968,unknown,23
T2_hysteria,1969,unknown,34
T2_hysteria,1970,unknown,39
T2_hysteria,1971,unknown,39
T2_hysteria,1972,unknown,27
T2_hysteria,1973,unknown,36
T2_hysteria,1974,unknown,44
T2_hysteria,1975,unknown,65
T2_hysteria,1976,unknown,75
T2_hysteria,1977,unknown,51
T2_hysteria,1978,unknown,52
T2_hysteria,1979,unknown,81
T2_hysteria,1980,unknown,73
T2_hysteria,1981,unknown,72
T2_hysteria,1982,unknown,63
T2_hysteria,1983,unknown,66
T2_hysteria,1984,unknown,58
T2_hysteria,1985,unknown,62
T2_hysteria,1986,unknown,77
T2_hysteria,1987,unknown,43
T2_hysteria,1988,unknown,59
T2_hysteria,1989,unknown,67
T2_hysteria,1990,unknown,71
T2_hysteria,1991,unknown,58
T2_hysteria,1992,unknown,55
T2_hysteria,1993,unknown,49
T2_hysteria,1994,unknown,49
T2_hysteria,1995,unknown,56
T2_hysteria,1996,unknown,40
T2_hysteria,1997,unknown,31
T2_hysteria,1998,unknown,35
T2_hysteria,1999,unknown,28
T2_hysteria,2000,unknown,42
T2_hysteria,2001,unknown,32
T2_hysteria,2002,unknown,46
T2_hysteria,2003,unknown,35
T2_hysteria,2004,unknown,37
T2_hysteria,2005,unknown,31
T2_hysteria,2006,unknown,33
T2_hysteria,2007,unknown,32
T2_hysteria,2008,unknown,33
T2_hysteria,2009,unknown,26
T2_hysteria,2010,unknown,22
T2_hysteria,2011,unknown,30
T2_hysteria,2012,unknown,36
T2_hysteria,2013,unknown,47
T2_hysteria,2014,unknown,45
T2_hysteria,2015,unknown,24
T2_hysteria,2016,unknown,29
T2_hysteria,2017,unknown,29
T2_hysteria,2018,unknown,32
T2_hysteria,2019,unknown,32
T2_hysteria,2020,unknown,34
T2_hysteria,2021,unknown,30
T2_hysteria,2022,unknown,24
T2_hysteria,2023,unknown,24
T2_hysteria,2024,unknown,21
T2_hermaphrodite,1950,biology_animal_plant,0
T2_hermaphrodite,1951,biology_animal_plant,1
T2_hermaphrodite,1952,biology_animal_plant,0
T2_hermaphrodite,1953,biology_animal_plant,0
T2_hermaphrodite,1954,biology_animal_plant,0
T2_hermaphrodite,1955,biology_animal_plant,1
T2_hermaphrodite,1956,biology_animal_plant,0
T2_hermaphrodite,1957,biology_animal_plant,1
T2_hermaphrodite,1958,biology_animal_plant,0
T2_hermaphrodite,1959,biology_animal_plant,1
T2_hermaphrodite,1960,biology_animal_plant,0
T2_hermaphrodite,1961,biology_animal_plant,1
T2_hermaphrodite,1962,biology_animal_plant,0
T2_hermaphrodite,1963,biology_animal_plant,0
T2_hermaphrodite,1964,biology_animal_plant,0
T2_hermaphrodite,1965,biology_animal_plant,1
T2_hermaphrodite,1966,biology_animal_plant,0
T2_hermaphrodite,1967,biology_animal_plant,1
T2_hermaphrodite,1968,biology_animal_plant,2
T2_hermaphrodite,1969,biology_animal_plant,3
T2_hermaphrodite,1970,biology_animal_plant,2
T2_hermaphrodite,1971,biology_animal_plant,0
T2_hermaphrodite,1972,biology_animal_plant,2
T2_hermaphrodite,1973,biology_animal_plant,2
T2_hermaphrodite,1974,biology_animal_plant,0
T2_hermaphrodite,1975,biology_animal_plant,2
T2_hermaphrodite,1976,biology_animal_plant,1
T2_hermaphrodite,1977,biology_animal_plant,0
T2_hermaphrodite,1978,biology_animal_plant,0
T2_hermaphrodite,1979,biology_animal_plant,3
T2_hermaphrodite,1980,biology_animal_plant,3
T2_hermaphrodite,1981,biology_animal_plant,2
T2_hermaphrodite,1982,biology_animal_plant,6
T2_hermaphrodite,1983,biology_animal_plant,4
T2_hermaphrodite,1984,biology_animal_plant,3
T2_hermaphrodite,1985,biology_animal_plant,7
T2_hermaphrodite,1986,biology_animal_plant,10
T2_hermaphrodite,1987,biology_animal_plant,7
T2_hermaphrodite,1988,biology_animal_plant,9
T2_hermaphrodite,1989,biology_animal_plant,10
T2_hermaphrodite,1990,biology_animal_plant,7
T2_hermaphrodite,1991,biology_animal_plant,6
T2_hermaphrodite,1992,biology_animal_plant,9
T2_hermaphrodite,1993,biology_animal_plant,13
T2_hermaphrodite,1994,biology_animal_plant,14
T2_hermaphrodite,1995,biology_animal_plant,20
T2_hermaphrodite,1996,biology_animal_plant,17
T2_hermaphrodite,1997,biology_animal_plant,17
T2_hermaphrodite,1998,biology_animal_plant,18
T2_hermaphrodite,1999,biology_animal_plant,27
T2_hermaphrodite,2000,biology_animal_plant,35
T2_hermaphrodite,2001,biology_animal_plant,29
T2_hermaphrodite,2002,biology_animal_plant,25
T2_hermaphrodite,2003,biology_animal_plant,46
T2_hermaphrodite,2004,biology_animal_plant,44
T2_hermaphrodite,2005,biology_animal_plant,48
T2_hermaphrodite,2006,biology_animal_plant,53
T2_hermaphrodite,2007,biology_animal_plant,43
T2_hermaphrodite,2008,biology_animal_plant,49
T2_hermaphrodite,2009,biology_animal_plant,56
T2_hermaphrodite,2010,biology_animal_plant,51
T2_hermaphrodite,2011,biology_animal_plant,54
T2_hermaphrodite,2012,biology_animal_plant,54
T2_hermaphrodite,2013,biology_animal_plant,58
T2_hermaphrodite,2014,biology_animal_plant,65
T2_hermaphrodite,2015,biology_animal_plant,47
T2_hermaphrodite,2016,biology_animal_plant,59
T2_hermaphrodite,2017,biology_animal_plant,70
T2_hermaphrodite,2018,biology_animal_plant,70
T2_hermaphrodite,2019,biology_animal_plant,50
T2_hermaphrodite,2020,biology_animal_plant,56
T2_hermaphrodite,2021,biology_animal_plant,51
T2_hermaphrodite,2022,biology_animal_plant,74
T2_hermaphrodite,2023,biology_animal_plant,59
T2_hermaphrodite,2024,biology_animal_plant,67
T2_hermaphrodite,1950,dsd_intersex_modern,0
T2_hermaphrodite,1951,dsd_intersex_modern,0
T2_hermaphrodite,1952,dsd_intersex_modern,1
T2_hermaphrodite,1953,dsd_intersex_modern,0
T2_hermaphrodite,1954,dsd_intersex_modern,1
T2_hermaphrodite,1955,dsd_intersex_modern,0
T2_hermaphrodite,1956,dsd_intersex_modern,2
T2_hermaphrodite,1957,dsd_intersex_modern,4
T2_hermaphrodite,1958,dsd_intersex_modern,4
T2_hermaphrodite,1959,dsd_intersex_modern,3
T2_hermaphrodite,1960,dsd_intersex_modern,4
T2_hermaphrodite,1961,dsd_intersex_modern,5
T2_hermaphrodite,1962,dsd_intersex_modern,6
T2_hermaphrodite,1963,dsd_intersex_modern,5
T2_hermaphrodite,1964,dsd_intersex_modern,3
T2_hermaphrodite,1965,dsd_intersex_modern,5
T2_hermaphrodite,1966,dsd_intersex_modern,0
T2_hermaphrodite,1967,dsd_intersex_modern,0
T2_hermaphrodite,1968,dsd_intersex_modern,0
T2_hermaphrodite,1969,dsd_intersex_modern,0
T2_hermaphrodite,1970,dsd_intersex_modern,1
T2_hermaphrodite,1971,dsd_intersex_modern,1
T2_hermaphrodite,1972,dsd_intersex_modern,1
T2_hermaphrodite,1973,dsd_intersex_modern,1
T2_hermaphrodite,1974,dsd_intersex_modern,1
T2_hermaphrodite,1975,dsd_intersex_modern,1
T2_hermaphrodite,1976,dsd_intersex_modern,4
T2_hermaphrodite,1977,dsd_intersex_modern,0
T2_hermaphrodite,1978,dsd_intersex_modern,1
T2_hermaphrodite,1979,dsd_intersex_modern,3
T2_hermaphrodite,1980,dsd_intersex_modern,2
T2_hermaphrodite,1981,dsd_intersex_modern,2
T2_hermaphrodite,1982,dsd_intersex_modern,0
T2_hermaphrodite,1983,dsd_intersex_modern,0
T2_hermaphrodite,1984,dsd_intersex_modern,2
T2_hermaphrodite,1985,dsd_intersex_modern,0
T2_hermaphrodite,1986,dsd_intersex_modern,3
T2_hermaphrodite,1987,dsd_intersex_modern,3
T2_hermaphrodite,1988,dsd_intersex_modern,3
T2_hermaphrodite,1989,dsd_intersex_modern,2
T2_hermaphrodite,1990,dsd_intersex_modern,1
T2_hermaphrodite,1991,dsd_intersex_modern,7
T2_hermaphrodite,1992,dsd_intersex_modern,5
T2_hermaphrodite,1993,dsd_intersex_modern,6
T2_hermaphrodite,1994,dsd_intersex_modern,4
T2_hermaphrodite,1995,dsd_intersex_modern,5
T2_hermaphrodite,1996,dsd_intersex_modern,5
T2_hermaphrodite,1997,dsd_intersex_modern,2
T2_hermaphrodite,1998,dsd_intersex_modern,11
T2_hermaphrodite,1999,dsd_intersex_modern,3
T2_hermaphrodite,2000,dsd_intersex_modern,4
T2_hermaphrodite,2001,dsd_intersex_modern,7
T2_hermaphrodite,2002,dsd_intersex_modern,3
T2_hermaphrodite,2003,dsd_intersex_modern,1
T2_hermaphrodite,2004,dsd_intersex_modern,6
T2_hermaphrodite,2005,dsd_intersex_modern,11
T2_hermaphrodite,2006,dsd_intersex_modern,8
T2_hermaphrodite,2007,dsd_intersex_modern,6
T2_hermaphrodite,2008,dsd_intersex_modern,9
T2_hermaphrodite,2009,dsd_intersex_modern,3
T2_hermaphrodite,2010,dsd_intersex_modern,10
T2_hermaphrodite,2011,dsd_intersex_modern,6
T2_hermaphrodite,2012,dsd_intersex_modern,3
T2_hermaphrodite,2013,dsd_intersex_modern,3
T2_hermaphrodite,2014,dsd_intersex_modern,4
T2_hermaphrodite,2015,dsd_intersex_modern,8
T2_hermaphrodite,2016,dsd_intersex_modern,9
T2_hermaphrodite,2017,dsd_intersex_modern,2
T2_hermaphrodite,2018,dsd_intersex_modern,11
T2_hermaphrodite,2019,dsd_intersex_modern,2
T2_hermaphrodite,2020,dsd_intersex_modern,8
T2_hermaphrodite,2021,dsd_intersex_modern,6
T2_hermaphrodite,2022,dsd_intersex_modern,5
T2_hermaphrodite,2023,dsd_intersex_modern,4
T2_hermaphrodite,2024,dsd_intersex_modern,11
T2_hermaphrodite,1950,endocrine_genetic_clinical,1
T2_hermaphrodite,1951,endocrine_genetic_clinical,1
T2_hermaphrodite,1952,endocrine_genetic_clinical,2
T2_hermaphrodite,1953,endocrine_genetic_clinical,1
T2_hermaphrodite,1954,endocrine_genetic_clinical,0
T2_hermaphrodite,1955,endocrine_genetic_clinical,2
T2_hermaphrodite,1956,endocrine_genetic_clinical,9
T2_hermaphrodite,1957,endocrine_genetic_clinical,5
T2_hermaphrodite,1958,endocrine_genetic_clinical,5
T2_hermaphrodite,1959,endocrine_genetic_clinical,2
T2_hermaphrodite,1960,endocrine_genetic_clinical,6
T2_hermaphrodite,1961,endocrine_genetic_clinical,5
T2_hermaphrodite,1962,endocrine_genetic_clinical,2
T2_hermaphrodite,1963,endocrine_genetic_clinical,4
T2_hermaphrodite,1964,endocrine_genetic_clinical,7
T2_hermaphrodite,1965,endocrine_genetic_clinical,2
T2_hermaphrodite,1966,endocrine_genetic_clinical,1
T2_hermaphrodite,1967,endocrine_genetic_clinical,5
T2_hermaphrodite,1968,endocrine_genetic_clinical,5
T2_hermaphrodite,1969,endocrine_genetic_clinical,0
T2_hermaphrodite,1970,endocrine_genetic_clinical,5
T2_hermaphrodite,1971,endocrine_genetic_clinical,7
T2_hermaphrodite,1972,endocrine_genetic_clinical,3
T2_hermaphrodite,1973,endocrine_genetic_clinical,2
T2_hermaphrodite,1974,endocrine_genetic_clinical,3
T2_hermaphrodite,1975,endocrine_genetic_clinical,14
T2_hermaphrodite,1976,endocrine_genetic_clinical,18
T2_hermaphrodite,1977,endocrine_genetic_clinical,9
T2_hermaphrodite,1978,endocrine_genetic_clinical,21
T2_hermaphrodite,1979,endocrine_genetic_clinical,14
T2_hermaphrodite,1980,endocrine_genetic_clinical,16
T2_hermaphrodite,1981,endocrine_genetic_clinical,14
T2_hermaphrodite,1982,endocrine_genetic_clinical,6
T2_hermaphrodite,1983,endocrine_genetic_clinical,14
T2_hermaphrodite,1984,endocrine_genetic_clinical,15
T2_hermaphrodite,1985,endocrine_genetic_clinical,17
T2_hermaphrodite,1986,endocrine_genetic_clinical,12
T2_hermaphrodite,1987,endocrine_genetic_clinical,27
T2_hermaphrodite,1988,endocrine_genetic_clinical,12
T2_hermaphrodite,1989,endocrine_genetic_clinical,11
T2_hermaphrodite,1990,endocrine_genetic_clinical,18
T2_hermaphrodite,1991,endocrine_genetic_clinical,14
T2_hermaphrodite,1992,endocrine_genetic_clinical,26
T2_hermaphrodite,1993,endocrine_genetic_clinical,17
T2_hermaphrodite,1994,endocrine_genetic_clinical,22
T2_hermaphrodite,1995,endocrine_genetic_clinical,22
T2_hermaphrodite,1996,endocrine_genetic_clinical,21
T2_hermaphrodite,1997,endocrine_genetic_clinical,18
T2_hermaphrodite,1998,endocrine_genetic_clinical,22
T2_hermaphrodite,1999,endocrine_genetic_clinical,15
T2_hermaphrodite,2000,endocrine_genetic_clinical,26
T2_hermaphrodite,2001,endocrine_genetic_clinical,18
T2_hermaphrodite,2002,endocrine_genetic_clinical,24
T2_hermaphrodite,2003,endocrine_genetic_clinical,21
T2_hermaphrodite,2004,endocrine_genetic_clinical,24
T2_hermaphrodite,2005,endocrine_genetic_clinical,17
T2_hermaphrodite,2006,endocrine_genetic_clinical,26
T2_hermaphrodite,2007,endocrine_genetic_clinical,12
T2_hermaphrodite,2008,endocrine_genetic_clinical,16
T2_hermaphrodite,2009,endocrine_genetic_clinical,13
T2_hermaphrodite,2010,endocrine_genetic_clinical,13
T2_hermaphrodite,2011,endocrine_genetic_clinical,6
T2_hermaphrodite,2012,endocrine_genetic_clinical,13
T2_hermaphrodite,2013,endocrine_genetic_clinical,11
T2_hermaphrodite,2014,endocrine_genetic_clinical,3
T2_hermaphrodite,2015,endocrine_genetic_clinical,11
T2_hermaphrodite,2016,endocrine_genetic_clinical,11
T2_hermaphrodite,2017,endocrine_genetic_clinical,5
T2_hermaphrodite,2018,endocrine_genetic_clinical,8
T2_hermaphrodite,2019,endocrine_genetic_clinical,2
T2_hermaphrodite,2020,endocrine_genetic_clinical,13
T2_hermaphrodite,2021,endocrine_genetic_clinical,5
T2_hermaphrodite,2022,endocrine_genetic_clinical,5
T2_hermaphrodite,2023,endocrine_genetic_clinical,6
T2_hermaphrodite,2024,endocrine_genetic_clinical,8
T2_hermaphrodite,1950,historical_clinical_taxonomy,1
T2_hermaphrodite,1951,historical_clinical_taxonomy,4
T2_hermaphrodite,1952,historical_clinical_taxonomy,4
T2_hermaphrodite,1953,historical_clinical_taxonomy,8
T2_hermaphrodite,1954,historical_clinical_taxonomy,11
T2_hermaphrodite,1955,historical_clinical_taxonomy,8
T2_hermaphrodite,1956,historical_clinical_taxonomy,9
T2_hermaphrodite,1957,historical_clinical_taxonomy,8
T2_hermaphrodite,1958,historical_clinical_taxonomy,5
T2_hermaphrodite,1959,historical_clinical_taxonomy,4
T2_hermaphrodite,1960,historical_clinical_taxonomy,10
T2_hermaphrodite,1961,historical_clinical_taxonomy,8
T2_hermaphrodite,1962,historical_clinical_taxonomy,9
T2_hermaphrodite,1963,historical_clinical_taxonomy,11
T2_hermaphrodite,1964,historical_clinical_taxonomy,18
T2_hermaphrodite,1965,historical_clinical_taxonomy,19
T2_hermaphrodite,1966,historical_clinical_taxonomy,6
T2_hermaphrodite,1967,historical_clinical_taxonomy,7
T2_hermaphrodite,1968,historical_clinical_taxonomy,8
T2_hermaphrodite,1969,historical_clinical_taxonomy,16
T2_hermaphrodite,1970,historical_clinical_taxonomy,13
T2_hermaphrodite,1971,historical_clinical_taxonomy,7
T2_hermaphrodite,1972,historical_clinical_taxonomy,12
T2_hermaphrodite,1973,historical_clinical_taxonomy,11
T2_hermaphrodite,1974,historical_clinical_taxonomy,10
T2_hermaphrodite,1975,historical_clinical_taxonomy,7
T2_hermaphrodite,1976,historical_clinical_taxonomy,5
T2_hermaphrodite,1977,historical_clinical_taxonomy,5
T2_hermaphrodite,1978,historical_clinical_taxonomy,10
T2_hermaphrodite,1979,historical_clinical_taxonomy,10
T2_hermaphrodite,1980,historical_clinical_taxonomy,10
T2_hermaphrodite,1981,historical_clinical_taxonomy,8
T2_hermaphrodite,1982,historical_clinical_taxonomy,14
T2_hermaphrodite,1983,historical_clinical_taxonomy,11
T2_hermaphrodite,1984,historical_clinical_taxonomy,9
T2_hermaphrodite,1985,historical_clinical_taxonomy,7
T2_hermaphrodite,1986,historical_clinical_taxonomy,13
T2_hermaphrodite,1987,historical_clinical_taxonomy,8
T2_hermaphrodite,1988,historical_clinical_taxonomy,7
T2_hermaphrodite,1989,historical_clinical_taxonomy,8
T2_hermaphrodite,1990,historical_clinical_taxonomy,3
T2_hermaphrodite,1991,historical_clinical_taxonomy,11
T2_hermaphrodite,1992,historical_clinical_taxonomy,6
T2_hermaphrodite,1993,historical_clinical_taxonomy,5
T2_hermaphrodite,1994,historical_clinical_taxonomy,6
T2_hermaphrodite,1995,historical_clinical_taxonomy,6
T2_hermaphrodite,1996,historical_clinical_taxonomy,10
T2_hermaphrodite,1997,historical_clinical_taxonomy,10
T2_hermaphrodite,1998,historical_clinical_taxonomy,11
T2_hermaphrodite,1999,historical_clinical_taxonomy,10
T2_hermaphrodite,2000,historical_clinical_taxonomy,5
T2_hermaphrodite,2001,historical_clinical_taxonomy,6
T2_hermaphrodite,2002,historical_clinical_taxonomy,3
T2_hermaphrodite,2003,historical_clinical_taxonomy,4
T2_hermaphrodite,2004,historical_clinical_taxonomy,12
T2_hermaphrodite,2005,historical_clinical_taxonomy,7
T2_hermaphrodite,2006,historical_clinical_taxonomy,4
T2_hermaphrodite,2007,historical_clinical_taxonomy,10
T2_hermaphrodite,2008,historical_clinical_taxonomy,6
T2_hermaphrodite,2009,historical_clinical_taxonomy,4
T2_hermaphrodite,2010,historical_clinical_taxonomy,5
T2_hermaphrodite,2011,historical_clinical_taxonomy,5
T2_hermaphrodite,2012,historical_clinical_taxonomy,5
T2_hermaphrodite,2013,historical_clinical_taxonomy,1
